Date,Open,High,Low,Close,Volume,TickerSymbol
15-Sep-16,49.31,52.00,48.87,51.70,5178833,JWN
14-Sep-16,49.23,49.94,48.46,49.41,2979554,JWN
13-Sep-16,49.86,50.13,48.83,49.17,3256769,JWN
12-Sep-16,49.42,50.45,49.30,50.30,2543381,JWN
9-Sep-16,49.71,50.39,49.56,49.70,2759221,JWN
8-Sep-16,50.77,50.84,49.85,50.07,1980869,JWN
7-Sep-16,49.88,51.17,49.39,50.97,2991569,JWN
6-Sep-16,51.69,51.78,49.84,50.02,4010920,JWN
2-Sep-16,51.27,52.39,51.12,51.87,3054255,JWN
1-Sep-16,50.76,51.11,50.43,51.03,2538917,JWN
31-Aug-16,51.60,51.87,50.23,50.46,3024551,JWN
30-Aug-16,51.99,52.30,51.02,51.45,2187232,JWN
29-Aug-16,51.49,52.51,51.39,52.45,2128235,JWN
26-Aug-16,51.62,52.08,50.98,51.26,1970149,JWN
25-Aug-16,51.85,52.42,51.24,51.56,1775212,JWN
24-Aug-16,52.65,52.80,52.20,52.29,1908849,JWN
23-Aug-16,52.63,53.27,52.32,52.89,2473198,JWN
22-Aug-16,52.64,52.73,51.61,52.14,2840277,JWN
19-Aug-16,52.40,52.88,51.85,52.64,2897435,JWN
18-Aug-16,52.13,52.39,51.62,52.07,2490553,JWN
17-Aug-16,52.03,52.46,51.24,51.74,3962045,JWN
16-Aug-16,52.70,53.71,52.26,52.66,4351068,JWN
15-Aug-16,51.73,53.25,51.64,52.96,5845683,JWN
12-Aug-16,51.00,52.09,50.26,51.38,14787146,JWN
11-Aug-16,47.00,48.91,46.66,47.56,13944024,JWN
10-Aug-16,43.81,45.40,43.52,44.23,4407736,JWN
9-Aug-16,44.61,44.70,42.95,43.52,4771835,JWN
8-Aug-16,43.66,45.08,43.66,44.77,3428293,JWN
5-Aug-16,42.37,44.08,42.22,43.55,3112485,JWN
4-Aug-16,41.50,42.34,41.10,42.00,2248767,JWN
3-Aug-16,39.88,41.82,39.05,41.61,4205549,JWN
2-Aug-16,43.02,43.31,40.55,40.74,5563524,JWN
1-Aug-16,43.93,44.27,43.38,43.74,3159212,JWN
29-Jul-16,42.86,44.41,42.63,44.23,3292494,JWN
28-Jul-16,42.67,43.36,41.77,43.27,2311973,JWN
27-Jul-16,44.06,44.44,42.25,42.78,3398932,JWN
26-Jul-16,43.97,45.15,43.86,43.93,6290802,JWN
25-Jul-16,41.08,42.88,40.95,42.74,4274260,JWN
22-Jul-16,41.23,41.42,40.68,40.86,2357502,JWN
21-Jul-16,41.14,41.68,41.01,41.24,2067050,JWN
20-Jul-16,40.65,41.30,40.33,41.20,1604355,JWN
19-Jul-16,41.08,41.08,40.32,40.46,2305086,JWN
18-Jul-16,40.69,41.41,40.51,41.11,1988023,JWN
15-Jul-16,41.07,41.34,40.63,40.64,2130734,JWN
14-Jul-16,41.48,41.80,40.68,40.87,2087602,JWN
