Date,Open,High,Low,Close,Volume,TickerSymbol
8-Sep-16,56.10,56.15,55.20,55.30,12673626,SBUX
7-Sep-16,56.19,56.60,56.12,56.32,11428644,SBUX
6-Sep-16,56.18,56.42,55.69,56.02,6472907,SBUX
2-Sep-16,56.52,56.65,55.98,56.18,7441463,SBUX
1-Sep-16,56.30,56.56,55.83,56.31,6230148,SBUX
31-Aug-16,56.31,56.42,55.90,56.23,6996894,SBUX
30-Aug-16,56.66,56.75,56.01,56.40,6377668,SBUX
29-Aug-16,57.22,57.48,56.61,56.80,7026700,SBUX
26-Aug-16,57.48,57.83,57.00,57.29,6940511,SBUX
25-Aug-16,57.04,57.45,56.90,57.29,6686589,SBUX
24-Aug-16,57.00,57.98,56.95,57.09,13200460,SBUX
23-Aug-16,56.17,56.54,56.00,56.40,7827873,SBUX
22-Aug-16,54.98,55.92,54.95,55.85,8837808,SBUX
19-Aug-16,55.46,55.56,54.85,54.94,8981214,SBUX
18-Aug-16,55.78,55.90,55.49,55.53,5390990,SBUX
17-Aug-16,55.77,55.92,55.43,55.80,7410631,SBUX
16-Aug-16,55.25,55.57,54.92,55.37,5751178,SBUX
15-Aug-16,55.65,55.70,55.18,55.25,5968728,SBUX
12-Aug-16,55.27,55.74,55.23,55.47,5039757,SBUX
11-Aug-16,55.75,55.96,55.46,55.47,6191412,SBUX
10-Aug-16,55.37,55.71,55.11,55.62,6991077,SBUX
9-Aug-16,55.39,55.71,55.18,55.20,7136683,SBUX
8-Aug-16,55.97,55.99,55.17,55.36,9129307,SBUX
5-Aug-16,55.80,56.12,55.52,55.90,9206197,SBUX
4-Aug-16,56.05,56.29,55.38,55.42,11193748,SBUX
3-Aug-16,56.46,56.59,55.72,55.94,11484792,SBUX
2-Aug-16,57.25,57.34,56.54,56.73,7574622,SBUX
1-Aug-16,58.00,58.05,57.43,57.63,7997576,SBUX
29-Jul-16,58.18,58.43,57.92,58.05,6914907,SBUX
28-Jul-16,57.88,58.31,57.74,58.21,6830059,SBUX
27-Jul-16,58.38,58.40,57.67,57.85,6551777,SBUX
26-Jul-16,58.58,58.84,58.20,58.31,10106663,SBUX
25-Jul-16,57.72,58.09,57.50,57.95,10486019,SBUX
22-Jul-16,57.60,58.24,57.20,57.90,23899275,SBUX
21-Jul-16,57.62,57.67,57.04,57.60,16151699,SBUX
20-Jul-16,57.00,57.66,56.70,57.54,9446396,SBUX
