Date,Open,High,Low,Close,Volume
16-Jun-16,41.61,42.18,41.15,42.12,19904800
15-Jun-16,42.30,42.89,41.97,42.01,21934233
14-Jun-16,43.04,43.54,41.52,41.96,27621252
13-Jun-16,43.23,44.06,43.14,43.16,20612145
10-Jun-16,44.27,44.40,43.68,43.90,23071149
9-Jun-16,45.18,45.21,44.65,45.01,17068975
8-Jun-16,45.48,45.90,45.30,45.56,13147321
7-Jun-16,46.04,46.10,45.51,45.54,12089832
6-Jun-16,45.39,46.26,45.21,45.74,17321430
3-Jun-16,45.11,45.60,44.25,45.39,36961501
2-Jun-16,46.86,47.06,46.60,46.97,15483762
