Date,Open,High,Low,Close,Volume,TickerSymbol,Industry
17-Aug-16,108.57,108.76,107.32,107.50,951813,RL,Retail
16-Aug-16,108.98,109.26,108.58,108.81,629848,RL,Retail
15-Aug-16,108.72,109.66,108.14,109.17,1091491,RL,Retail
12-Aug-16,108.21,109.12,107.18,108.19,1339071,RL,Retail
11-Aug-16,104.88,109.70,104.32,108.70,3011287,RL,Retail
10-Aug-16,102.30,105.70,101.74,103.14,3771881,RL,Retail
9-Aug-16,95.21,95.62,93.81,95.07,1686371,RL,Retail
8-Aug-16,96.32,97.75,95.29,95.96,733696,RL,Retail
5-Aug-16,95.02,96.54,94.04,96.05,728168,RL,Retail
4-Aug-16,93.21,94.83,92.96,94.27,930658,RL,Retail
3-Aug-16,90.31,93.46,90.31,92.86,1699105,RL,Retail
2-Aug-16,97.62,97.62,93.30,93.40,1186886,RL,Retail
1-Aug-16,97.89,98.54,96.91,97.68,745886,RL,Retail
29-Jul-16,96.78,98.32,96.52,98.09,732191,RL,Retail
28-Jul-16,99.07,99.10,96.13,96.90,1063749,RL,Retail
27-Jul-16,100.58,101.09,98.26,99.25,1143524,RL,Retail
26-Jul-16,99.86,101.17,99.76,100.95,761500,RL,Retail
25-Jul-16,98.92,99.95,98.29,99.76,591999,RL,Retail
22-Jul-16,98.74,99.12,97.35,98.89,530005,RL,Retail
21-Jul-16,100.21,100.93,98.93,99.18,551014,RL,Retail
20-Jul-16,99.23,100.29,98.61,100.04,474067,RL,Retail
19-Jul-16,99.00,99.00,98.12,98.80,504853,RL,Retail
18-Jul-16,98.67,99.98,98.67,99.16,889643,RL,Retail
15-Jul-16,99.42,99.87,98.75,98.87,601900,RL,Retail
14-Jul-16,99.05,99.72,98.57,98.92,635458,RL,Retail
13-Jul-16,98.99,99.10,97.92,98.53,831947,RL,Retail
12-Jul-16,96.37,98.76,96.34,98.57,1665098,RL,Retail
11-Jul-16,94.05,96.46,93.57,96.01,1487256,RL,Retail
8-Jul-16,92.47,93.80,92.26,93.25,831056,RL,Retail
7-Jul-16,90.11,92.20,90.11,91.76,1028898,RL,Retail
6-Jul-16,87.80,90.21,87.26,90.16,1041492,RL,Retail
5-Jul-16,89.66,89.83,87.65,88.52,1064620,RL,Retail
1-Jul-16,89.67,91.74,89.52,90.08,1046982,RL,Retail
30-Jun-16,88.90,89.63,88.24,89.62,1192248,RL,Retail
29-Jun-16,88.54,89.52,88.15,88.73,1468842,RL,Retail
28-Jun-16,88.28,89.12,86.50,87.89,1362955,RL,Retail
27-Jun-16,88.48,88.48,85.70,87.38,2794837,RL,Retail
24-Jun-16,92.86,93.88,89.27,89.60,2758064,RL,Retail
23-Jun-16,97.51,98.07,96.58,97.25,990781,RL,Retail
22-Jun-16,97.50,97.65,96.31,96.41,987696,RL,Retail
21-Jun-16,96.40,98.50,96.10,97.17,1422347,RL,Retail
20-Jun-16,96.77,97.81,95.69,96.20,1150062,RL,Retail
17-Jun-16,94.16,96.00,93.98,95.65,1485843,RL,Retail
16-Jun-16,94.04,94.24,92.95,94.00,970504,RL,Retail
15-Jun-16,91.99,95.40,91.90,94.56,1960783,RL,Retail
14-Jun-16,93.38,94.11,90.79,91.36,1620846,RL,Retail
13-Jun-16,95.16,96.00,93.78,93.83,1434171,RL,Retail
10-Jun-16,95.11,96.70,94.96,95.80,1914922,RL,Retail
9-Jun-16,92.96,96.30,92.50,96.18,1969166,RL,Retail
8-Jun-16,94.14,94.50,92.60,93.74,2104428,RL,Retail
7-Jun-16,86.25,96.14,86.25,94.06,7916348,RL,Retail
6-Jun-16,96.27,97.42,95.56,96.33,1331607,RL,Retail
3-Jun-16,96.02,96.38,95.00,95.81,1647878,RL,Retail
2-Jun-16,95.50,96.61,95.28,96.61,872387,RL,Retail
