Date,Open,High,Low,Close,Volume,TickerSymbol,Industry
10-Aug-16,24.93,25.00,24.58,24.63,4860463,MGM,Hotels and Resorts
9-Aug-16,24.71,24.98,24.56,24.90,5293217,MGM,Hotels and Resorts
8-Aug-16,24.59,24.73,24.48,24.64,3786942,MGM,Hotels and Resorts
5-Aug-16,24.37,24.59,24.21,24.45,7309691,MGM,Hotels and Resorts
4-Aug-16,24.36,24.46,23.78,24.06,9745688,MGM,Hotels and Resorts
3-Aug-16,23.62,23.80,23.47,23.78,6065002,MGM,Hotels and Resorts
2-Aug-16,24.16,24.30,23.58,23.80,6798259,MGM,Hotels and Resorts
1-Aug-16,23.98,24.06,23.69,23.96,5359464,MGM,Hotels and Resorts
29-Jul-16,23.71,24.26,23.61,23.98,6200189,MGM,Hotels and Resorts
28-Jul-16,23.72,24.28,23.70,24.23,6097458,MGM,Hotels and Resorts
27-Jul-16,24.02,24.10,23.60,23.82,5781339,MGM,Hotels and Resorts
26-Jul-16,23.68,24.03,23.61,24.01,8034785,MGM,Hotels and Resorts
25-Jul-16,23.20,23.41,23.11,23.32,4466262,MGM,Hotels and Resorts
22-Jul-16,23.17,23.24,22.87,23.19,4713818,MGM,Hotels and Resorts
21-Jul-16,23.50,23.62,23.12,23.17,3845675,MGM,Hotels and Resorts
20-Jul-16,23.25,23.53,23.08,23.50,4054163,MGM,Hotels and Resorts
19-Jul-16,23.28,23.34,23.00,23.15,5117376,MGM,Hotels and Resorts
18-Jul-16,23.44,23.61,23.29,23.39,5466097,MGM,Hotels and Resorts
15-Jul-16,23.43,23.61,23.19,23.34,4996991,MGM,Hotels and Resorts
14-Jul-16,23.45,23.54,23.17,23.29,4604117,MGM,Hotels and Resorts
13-Jul-16,23.36,23.38,22.96,23.13,6249665,MGM,Hotels and Resorts
12-Jul-16,23.25,23.54,23.08,23.27,6395693,MGM,Hotels and Resorts
11-Jul-16,23.22,23.30,22.95,22.99,6638432,MGM,Hotels and Resorts
8-Jul-16,23.18,23.23,22.86,22.96,7903611,MGM,Hotels and Resorts
7-Jul-16,23.00,23.32,22.76,22.98,5092729,MGM,Hotels and Resorts
6-Jul-16,22.38,22.96,22.33,22.95,5352418,MGM,Hotels and Resorts
5-Jul-16,22.51,22.62,22.36,22.55,4630114,MGM,Hotels and Resorts
1-Jul-16,22.70,23.19,22.65,22.78,4066848,MGM,Hotels and Resorts
30-Jun-16,22.86,22.89,22.28,22.63,6277048,MGM,Hotels and Resorts
29-Jun-16,22.39,22.89,22.39,22.74,5400489,MGM,Hotels and Resorts
28-Jun-16,21.98,22.19,21.74,22.09,7098377,MGM,Hotels and Resorts
27-Jun-16,22.58,22.58,21.31,21.54,15447071,MGM,Hotels and Resorts
24-Jun-16,23.37,23.82,22.80,22.91,16058842,MGM,Hotels and Resorts
23-Jun-16,24.60,24.66,24.43,24.48,5106474,MGM,Hotels and Resorts
22-Jun-16,24.60,24.73,24.26,24.32,4503482,MGM,Hotels and Resorts
21-Jun-16,24.33,24.58,24.08,24.53,5141362,MGM,Hotels and Resorts
20-Jun-16,25.08,25.12,24.26,24.28,7619450,MGM,Hotels and Resorts
17-Jun-16,24.68,24.93,24.50,24.61,11752838,MGM,Hotels and Resorts
16-Jun-16,24.35,24.39,23.82,24.16,7085392,MGM,Hotels and Resorts
15-Jun-16,24.12,24.87,24.08,24.52,15172805,MGM,Hotels and Resorts
14-Jun-16,24.00,24.25,23.78,24.05,9986783,MGM,Hotels and Resorts
13-Jun-16,24.30,24.64,24.10,24.12,10144042,MGM,Hotels and Resorts
10-Jun-16,24.76,24.88,24.54,24.55,6472255,MGM,Hotels and Resorts
9-Jun-16,24.84,25.29,24.73,25.09,6171555,MGM,Hotels and Resorts
8-Jun-16,24.78,25.06,24.51,24.97,6752090,MGM,Hotels and Resorts
7-Jun-16,24.34,25.00,24.11,24.65,9880538,MGM,Hotels and Resorts
6-Jun-16,24.00,24.48,23.85,24.40,6331922,MGM,Hotels and Resorts
3-Jun-16,24.00,24.15,23.54,24.06,5551680,MGM,Hotels and Resorts
2-Jun-16,23.37,24.15,23.32,24.10,7801457,MGM,Hotels and Resorts
